model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
claude_opus,anthropic/claude-opus-5,defocus_blur,1,244,airplane,airplane,airplane,1,1,4.446,0.00113
kimi,moonshotai/kimi-k3,defocus_blur,1,244,airplane,airplane,airplane,1,1,3.968,0.00034485
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,264,airplane,airplane,airplane,1,1,1.277,0.00016
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,269,airplane,dog,dog,1,0,0.861,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,264,airplane,airplane,airplane,1,1,1.372,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,258,airplane,horse,horse,1,0,2.725,0.000202
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,269,airplane,airplane,airplane,1,1,0.886,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,269,airplane,airplane,airplane,1,1,1.065,0.000172
grok,x-ai/grok-4.3,defocus_blur,1,269,airplane,ship,ship,1,0,0.724,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,257,airplane,airplane,airplane,1,1,3.936,0.00103
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,264,airplane,dog,dog,1,0,2.171,0.000202
kimi,moonshotai/kimi-k3,defocus_blur,1,269,airplane,airplane,airplane,1,1,0.83,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,1,255,airplane,ship,ship,1,0,4.779,0.00103
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,269,airplane,airplane,airplane,1,1,1.386,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,255,airplane,ship,ship,1,0,4.409,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,276,airplane,ship,ship,1,0,0.826,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,269,airplane,airplane,airplane,1,1,1.413,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,1,258,airplane,truck,truck,1,0,3.722,0.001105
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,276,airplane,ship,ship,1,0,0.785,1.6e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,276,airplane,airplane,airplane,1,1,0.947,0.00016
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,276,airplane,ship,ship,1,0,0.852,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,269,airplane,bird,bird,1,0,2.233,0.000202
grok,x-ai/grok-4.3,defocus_blur,1,276,airplane,ship,ship,1,0,1.038,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,281,airplane,bird,bird,1,0,0.787,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,281,airplane,frog,frog,1,0,0.562,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,264,airplane,airplane,airplane,1,1,3.694,0.00098
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,276,airplane,airplane,airplane,1,1,1.356,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,281,airplane,airplane,airplane,1,1,0.879,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,257,airplane,airplane,airplane,1,1,4.652,0.00034485
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,281,airplane,airplane,airplane,1,1,1.068,0.000172
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,284,airplane,truck,truck,1,0,0.757,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,258,airplane,ship,ship,1,0,4.274,0.0003306
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,281,airplane,airplane,airplane,1,1,1.41,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,276,airplane,airplane,airplane,1,1,2.504,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,284,airplane,airplane,airplane,1,1,0.866,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,281,airplane,airplane,airplane,1,1,1.472,0.0002845
grok,x-ai/grok-4.3,defocus_blur,1,284,airplane,ship,ship,1,0,0.824,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,284,airplane,airplane,airplane,1,1,0.941,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,284,airplane,airplane,airplane,1,1,1.162,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,281,airplane,frog,frog,1,0,2.45,0.000202
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,287,airplane,ship,ship,1,0,0.718,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,287,airplane,ship,ship,1,0,0.573,0.00015685
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,287,airplane,airplane,airplane,1,1,0.869,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,287,airplane,ship,ship,1,0,0.971,1.6e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,276,airplane,airplane,airplane,1,1,3.716,0.000955
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,284,airplane,airplane,airplane,1,1,2.228,0.000212
claude_opus,anthropic/claude-opus-5,defocus_blur,1,269,airplane,bird,bird,1,0,4.992,0.00158
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,284,airplane,ship,ship,1,0,2.155,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,287,airplane,airplane,airplane,1,1,1.397,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,297,airplane,airplane,airplane,1,1,0.811,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,264,airplane,airplane,airplane,1,1,5.594,0.00034485
grok,x-ai/grok-4.3,defocus_blur,1,297,airplane,airplane,airplane,1,1,0.59,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,297,airplane,airplane,airplane,1,1,0.769,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,1,297,airplane,airplane,airplane,1,1,0.514,0.000363
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,297,airplane,airplane,airplane,1,1,1.015,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,276,airplane,airplane,airplane,1,1,4.248,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,287,airplane,ship,ship,1,0,2.395,0.000202
kimi,moonshotai/kimi-k3,defocus_blur,1,284,airplane,airplane,airplane,1,1,2.798,0.00034485
kimi,moonshotai/kimi-k3,defocus_blur,1,281,airplane,airplane,airplane,1,1,3.686,0.00034485
kimi,moonshotai/kimi-k3,defocus_blur,1,287,airplane,ship,ship,1,0,1.946,0.0003306
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,297,airplane,airplane,airplane,1,1,1.284,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,297,airplane,airplane,airplane,1,1,1.327,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,298,airplane,bird,bird,1,0,0.793,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,298,airplane,airplane,airplane,1,1,0.806,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,298,airplane,airplane,airplane,1,1,0.728,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,297,airplane,airplane,airplane,1,1,2.193,0.000212
claude_opus,anthropic/claude-opus-5,defocus_blur,1,281,airplane,airplane,airplane,1,1,4.782,0.002005
grok,x-ai/grok-4.3,defocus_blur,1,298,airplane,ship,ship,1,0,0.748,8.965e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,298,airplane,airplane,airplane,1,1,1.189,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,1,284,airplane,truck,truck,1,0,4.363,0.001205
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,313,airplane,bird,bird,1,0,0.756,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,313,airplane,bird,bird,1,0,0.603,8.965e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,298,airplane,airplane,airplane,1,1,1.133,0.00034485
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,313,airplane,bird,bird,1,0,0.931,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,298,airplane,airplane,airplane,1,1,1.797,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,287,airplane,airplane,airplane,1,1,3.663,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,313,airplane,bird,bird,1,0,1.323,0.00015
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,298,airplane,airplane,airplane,1,1,2.297,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,315,airplane,bird,bird,1,0,0.741,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,313,airplane,deer,deer,1,0,1.34,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,1,315,airplane,frog,frog,1,0,0.567,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,315,airplane,bird,bird,1,0,0.775,1.6e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,313,airplane,airplane,airplane,1,1,1.413,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,315,airplane,bird,bird,1,0,0.929,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,315,airplane,airplane,airplane,1,1,1.032,0.000363
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,338,airplane,bird,bird,1,0,0.794,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,315,airplane,airplane,airplane,1,1,1.337,0.0002845
grok,x-ai/grok-4.3,defocus_blur,1,338,airplane,bird,bird,1,0,0.651,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,338,airplane,airplane,airplane,1,1,0.731,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,313,airplane,bird,bird,1,0,2.451,0.000202
claude_opus,anthropic/claude-opus-5,defocus_blur,1,297,airplane,airplane,airplane,1,1,4.246,0.001005
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,338,airplane,airplane,airplane,1,1,0.976,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,315,airplane,airplane,airplane,1,1,1.792,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,315,airplane,airplane,airplane,1,1,2.236,0.000212
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,338,airplane,airplane,airplane,1,1,1.169,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,338,airplane,airplane,airplane,1,1,1.357,0.000172
claude_opus,anthropic/claude-opus-5,defocus_blur,1,298,airplane,airplane,airplane,1,1,3.761,0.00083
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,352,airplane,ship,ship,1,0,0.778,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,352,airplane,ship,ship,1,0,0.675,8.965e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,313,airplane,bird,bird,1,0,2.791,0.0003306
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,352,airplane,airplane,airplane,1,1,1.075,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,352,airplane,airplane,airplane,1,1,0.848,0.00034485
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,352,airplane,automobile,automobile,1,0,1.063,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,352,airplane,airplane,airplane,1,1,1.203,0.000172
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,359,airplane,ship,ship,1,0,0.767,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,352,airplane,ship,ship,1,0,1.317,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,1,287,airplane,bird,bird,1,0,6.407,0.001955
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,359,airplane,airplane,airplane,1,1,0.978,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,359,airplane,airplane,airplane,1,1,0.795,1.72e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,338,airplane,airplane,airplane,1,1,2.352,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,338,airplane,airplane,airplane,1,1,2.695,0.000212
grok,x-ai/grok-4.3,defocus_blur,1,359,airplane,ship,ship,1,0,0.675,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,313,airplane,bird,bird,1,0,4.244,0.00118
kimi,moonshotai/kimi-k3,defocus_blur,1,359,airplane,airplane,airplane,1,1,0.817,0.00034485
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,359,airplane,airplane,airplane,1,1,1.14,0.000172
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,376,airplane,airplane,airplane,1,1,0.77,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,359,airplane,airplane,airplane,1,1,1.364,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,376,airplane,horse,horse,1,0,0.757,1.6e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,376,airplane,frog,frog,1,0,0.864,0.00016
grok,x-ai/grok-4.3,defocus_blur,1,376,airplane,ship,ship,1,0,0.635,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,378,airplane,bird,bird,1,0,0.772,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,352,airplane,airplane,airplane,1,1,2.724,0.000212
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,359,airplane,airplane,airplane,1,1,2.268,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,378,airplane,ship,ship,1,0,0.991,0.00015
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,376,airplane,bird,bird,1,0,1.287,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,1,315,airplane,cat,cat,1,0,4.805,0.00213
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,378,airplane,airplane,airplane,1,1,1.106,0.000172
grok,x-ai/grok-4.3,defocus_blur,1,378,airplane,ship,ship,1,0,0.935,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,376,airplane,cat,cat,1,0,2.043,0.000202
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,378,airplane,airplane,airplane,1,1,0.993,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,378,airplane,ship,ship,1,0,1.254,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,1,376,airplane,airplane,airplane,1,1,1.857,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,382,airplane,bird,bird,1,0,0.854,8.2e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,376,airplane,airplane,airplane,1,1,2.297,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,378,airplane,ship,ship,1,0,1.372,0.0003306
grok,x-ai/grok-4.3,defocus_blur,1,382,airplane,bird,bird,1,0,0.572,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,352,airplane,airplane,airplane,1,1,3.955,0.000955
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,382,airplane,airplane,airplane,1,1,0.957,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,382,airplane,frog,frog,1,0,1.025,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,1,359,airplane,airplane,airplane,1,1,3.608,0.00093
claude_opus,anthropic/claude-opus-5,defocus_blur,1,338,airplane,airplane,airplane,1,1,5.305,0.002955
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,382,airplane,airplane,airplane,1,1,1.337,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,378,airplane,frog,frog,1,0,2.469,0.000202
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,398,airplane,ship,ship,1,0,0.768,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,398,airplane,ship,ship,1,0,0.548,8.965e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,382,airplane,airplane,airplane,1,1,1.138,0.00034485
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,382,airplane,airplane,airplane,1,1,1.32,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,398,airplane,automobile,automobile,1,0,0.81,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,398,airplane,ship,ship,1,0,0.863,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,398,airplane,automobile,automobile,1,0,1.045,0.00016
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,406,airplane,airplane,airplane,1,1,0.824,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,406,airplane,airplane,airplane,1,1,0.616,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,406,airplane,airplane,airplane,1,1,0.823,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,382,airplane,airplane,airplane,1,1,2.492,0.000212
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,406,airplane,airplane,airplane,1,1,0.887,1.72e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,406,airplane,airplane,airplane,1,1,1.185,0.00016
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,416,airplane,bird,bird,1,0,0.805,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,406,airplane,airplane,airplane,1,1,1.303,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,1,376,airplane,airplane,airplane,1,1,4.631,0.00098
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,398,airplane,dog,dog,1,0,2.287,0.000202
grok,x-ai/grok-4.3,defocus_blur,1,416,airplane,bird,bird,1,0,0.766,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,378,airplane,airplane,airplane,1,1,4.346,0.00133
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,416,airplane,bird,bird,1,0,1.096,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,416,airplane,bird,bird,1,0,1.002,1.6e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,398,airplane,airplane,airplane,1,1,2.459,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,1,382,airplane,airplane,airplane,1,1,3.729,0.000905
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,416,airplane,frog,frog,1,0,2.095,0.000202
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,416,airplane,airplane,airplane,1,1,1.567,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,416,airplane,bird,bird,1,0,1.762,0.00015
claude_opus,anthropic/claude-opus-5,defocus_blur,1,398,airplane,truck,truck,1,0,3.506,0.000905
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,422,airplane,airplane,airplane,1,1,0.816,0.000172
grok,x-ai/grok-4.3,defocus_blur,1,422,airplane,ship,ship,1,0,0.66,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,406,airplane,airplane,airplane,1,1,2.811,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,422,airplane,airplane,airplane,1,1,1.245,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,422,airplane,automobile,automobile,1,0,1.235,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,406,airplane,airplane,airplane,1,1,3.43,0.00078
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,422,airplane,airplane,airplane,1,1,1.661,0.00016
grok,x-ai/grok-4.3,defocus_blur,1,423,airplane,ship,ship,1,0,0.641,0.00015685
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,423,airplane,airplane,airplane,1,1,0.796,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,422,airplane,airplane,airplane,1,1,1.431,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,1,398,airplane,airplane,airplane,1,1,3.651,0.00034485
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,423,airplane,airplane,airplane,1,1,0.766,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,423,airplane,airplane,airplane,1,1,1.187,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,1,416,airplane,bird,bird,1,0,2.649,0.0003306
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,423,airplane,airplane,airplane,1,1,1.286,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,423,airplane,airplane,airplane,1,1,1.34,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,1,422,airplane,airplane,airplane,1,1,1.892,0.00034485
grok,x-ai/grok-4.3,defocus_blur,1,428,airplane,frog,frog,1,0,0.616,8.965e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,423,airplane,airplane,airplane,1,1,1.274,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,428,airplane,bird,bird,1,0,0.864,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,428,airplane,automobile,automobile,1,0,0.851,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,428,airplane,frog,frog,1,0,0.885,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,422,airplane,ship,ship,1,0,2.82,0.000202
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,428,airplane,bird,bird,1,0,1.007,0.00015
claude_opus,anthropic/claude-opus-5,defocus_blur,1,422,airplane,airplane,airplane,1,1,3.143,0.000805
claude_opus,anthropic/claude-opus-5,defocus_blur,1,416,airplane,frog,frog,1,0,4.218,0.00138
kimi,moonshotai/kimi-k3,defocus_blur,1,406,airplane,airplane,airplane,1,1,4.324,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,447,airplane,airplane,airplane,1,1,0.797,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,428,airplane,frog,frog,1,0,1.053,0.0003306
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,428,airplane,airplane,airplane,1,1,1.47,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,423,airplane,airplane,airplane,1,1,2.4,0.000212
grok,x-ai/grok-4.3,defocus_blur,1,447,airplane,airplane,airplane,1,1,0.699,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,447,airplane,airplane,airplane,1,1,0.979,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,1,447,airplane,airplane,airplane,1,1,0.913,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,473,airplane,ship,ship,1,0,0.808,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,447,airplane,airplane,airplane,1,1,1.147,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,1,473,airplane,ship,ship,1,0,0.576,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,473,airplane,airplane,airplane,1,1,0.887,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,428,airplane,bird,bird,1,0,2.313,0.000202
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,473,airplane,airplane,airplane,1,1,0.939,0.000172
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,447,airplane,airplane,airplane,1,1,1.37,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,473,airplane,ship,ship,1,0,0.902,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,477,airplane,bird,bird,1,0,0.782,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,447,airplane,airplane,airplane,1,1,2.222,0.000212
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,473,airplane,airplane,airplane,1,1,1.257,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,447,airplane,airplane,airplane,1,1,2.206,0.00016
grok,x-ai/grok-4.3,defocus_blur,1,477,airplane,ship,ship,1,0,0.791,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,423,airplane,airplane,airplane,1,1,4.119,0.000855
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,477,airplane,ship,ship,1,0,1.043,1.6e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,477,airplane,ship,ship,1,0,1.232,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,477,airplane,ship,ship,1,0,1.327,0.00015
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,473,airplane,airplane,airplane,1,1,2.316,0.000212
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,477,airplane,airplane,airplane,1,1,1.211,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,489,airplane,airplane,airplane,1,1,0.746,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,489,airplane,airplane,airplane,1,1,0.57,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,489,airplane,airplane,airplane,1,1,0.85,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,489,airplane,airplane,airplane,1,1,1.083,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,477,airplane,ship,ship,1,0,2.187,0.000202
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,489,airplane,airplane,airplane,1,1,1.009,1.72e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,473,airplane,ship,ship,1,0,2.568,0.0003306
kimi,moonshotai/kimi-k3,defocus_blur,1,477,airplane,ship,ship,1,0,1.943,0.0003306
