model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
claude_opus,anthropic/claude-opus-5,motion_blur,1,1191,automobile,automobile,automobile,1,1,4.315,0.000855
claude_opus,anthropic/claude-opus-5,motion_blur,1,1185,automobile,automobile,automobile,1,1,4.619,0.00113
claude_opus,anthropic/claude-opus-5,motion_blur,1,1238,automobile,automobile,automobile,1,1,4.0,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,1332,automobile,automobile,automobile,1,1,3.576,0.00068
claude_opus,anthropic/claude-opus-5,motion_blur,1,1174,automobile,automobile,automobile,1,1,5.391,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,1354,automobile,automobile,automobile,1,1,3.39,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,1335,automobile,automobile,automobile,1,1,3.638,0.000855
claude_opus,anthropic/claude-opus-5,motion_blur,1,1258,automobile,automobile,automobile,1,1,4.06,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,1340,automobile,automobile,automobile,1,1,3.666,0.00098
claude_opus,anthropic/claude-opus-5,motion_blur,1,1270,automobile,automobile,automobile,1,1,4.109,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,1371,automobile,automobile,automobile,1,1,3.669,0.000855
claude_opus,anthropic/claude-opus-5,motion_blur,1,1187,automobile,automobile,automobile,1,1,5.204,0.000905
claude_opus,anthropic/claude-opus-5,motion_blur,1,1408,automobile,automobile,automobile,1,1,3.324,0.00078
claude_opus,anthropic/claude-opus-5,motion_blur,1,1372,automobile,automobile,automobile,1,1,3.693,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,1212,automobile,dog,dog,1,0,5.129,0.001455
claude_opus,anthropic/claude-opus-5,motion_blur,1,1363,automobile,automobile,automobile,1,1,3.797,0.00073
claude_opus,anthropic/claude-opus-5,motion_blur,1,1404,automobile,automobile,automobile,1,1,3.761,0.00098
claude_opus,anthropic/claude-opus-5,motion_blur,1,1405,automobile,automobile,automobile,1,1,3.713,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,1410,automobile,automobile,automobile,1,1,3.564,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,1396,automobile,automobile,automobile,1,1,3.983,0.000955
claude_opus,anthropic/claude-opus-5,motion_blur,1,1378,automobile,automobile,automobile,1,1,4.058,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,25,bird,cat,cat,1,0,3.76,0.001055
claude_opus,anthropic/claude-opus-5,motion_blur,1,65,bird,bird,bird,1,1,3.808,0.000805
claude_opus,anthropic/claude-opus-5,motion_blur,1,35,bird,cat,cat,1,0,3.947,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,70,bird,bird,bird,1,1,3.785,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,160,bird,bird,bird,1,1,2.149,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,67,bird,bird,bird,1,1,3.943,0.00093
claude_opus,anthropic/claude-opus-5,motion_blur,1,75,bird,bird,bird,1,1,3.911,0.00108
claude_opus,anthropic/claude-opus-5,motion_blur,1,84,bird,bird,bird,1,1,3.872,0.00128
claude_opus,anthropic/claude-opus-5,motion_blur,1,113,bird,bird,bird,1,1,3.502,0.00073
claude_opus,anthropic/claude-opus-5,motion_blur,1,118,bird,bird,bird,1,1,3.489,0.000955
claude_opus,anthropic/claude-opus-5,motion_blur,1,129,bird,airplane,airplane,1,0,3.799,0.00093
claude_opus,anthropic/claude-opus-5,motion_blur,1,123,bird,bird,bird,1,1,4.214,0.00118
claude_opus,anthropic/claude-opus-5,motion_blur,1,135,bird,bird,bird,1,1,4.142,0.00103
claude_opus,anthropic/claude-opus-5,motion_blur,1,86,bird,bird,bird,1,1,4.572,0.00148
claude_opus,anthropic/claude-opus-5,motion_blur,1,138,bird,bird,bird,1,1,4.05,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,149,bird,bird,bird,1,1,3.672,0.00073
claude_opus,anthropic/claude-opus-5,motion_blur,1,147,bird,bird,bird,1,1,4.34,0.00163
claude_opus,anthropic/claude-opus-5,motion_blur,1,248,bird,bird,bird,1,1,3.636,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,156,bird,cat,cat,1,0,4.322,0.00178
claude_opus,anthropic/claude-opus-5,motion_blur,1,182,bird,bird,bird,1,1,4.194,0.000805
claude_opus,anthropic/claude-opus-5,motion_blur,1,270,bird,bird,bird,1,1,3.705,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,249,bird,bird,bird,1,1,3.859,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,291,bird,bird,bird,1,1,3.818,0.001155
claude_opus,anthropic/claude-opus-5,motion_blur,1,303,bird,bird,bird,1,1,3.868,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,183,bird,bird,bird,1,1,4.307,0.00133
claude_opus,anthropic/claude-opus-5,motion_blur,1,266,bird,airplane,airplane,1,0,4.056,0.001405
claude_opus,anthropic/claude-opus-5,motion_blur,1,342,bird,bird,bird,1,1,3.614,0.000705
claude_opus,anthropic/claude-opus-5,motion_blur,1,219,bird,bird,bird,1,1,4.297,0.00123
claude_opus,anthropic/claude-opus-5,motion_blur,1,353,bird,bird,bird,1,1,3.77,0.000855
claude_opus,anthropic/claude-opus-5,motion_blur,1,195,bird,frog,frog,1,0,4.53,0.001455
claude_opus,anthropic/claude-opus-5,motion_blur,1,307,bird,deer,deer,1,0,3.936,0.001205
claude_opus,anthropic/claude-opus-5,motion_blur,1,354,bird,frog,frog,1,0,3.936,0.001205
claude_opus,anthropic/claude-opus-5,motion_blur,1,384,bird,bird,bird,1,1,3.811,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,357,bird,bird,bird,1,1,3.919,0.001105
claude_opus,anthropic/claude-opus-5,motion_blur,1,388,bird,horse,horse,1,0,3.799,0.001205
claude_opus,anthropic/claude-opus-5,motion_blur,1,374,bird,bird,bird,1,1,4.032,0.000905
claude_opus,anthropic/claude-opus-5,motion_blur,1,322,bird,bird,bird,1,1,4.419,0.000855
claude_opus,anthropic/claude-opus-5,motion_blur,1,387,bird,bird,bird,1,1,3.923,0.00098
claude_opus,anthropic/claude-opus-5,motion_blur,1,391,bird,bird,bird,1,1,3.738,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,393,bird,bird,bird,1,1,3.731,0.00098
claude_opus,anthropic/claude-opus-5,motion_blur,1,340,bird,cat,cat,1,0,4.83,0.00193
claude_opus,anthropic/claude-opus-5,motion_blur,1,424,bird,bird,bird,1,1,3.699,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,409,bird,bird,bird,1,1,3.785,0.00103
claude_opus,anthropic/claude-opus-5,motion_blur,1,436,bird,frog,frog,1,0,3.728,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,396,bird,dog,dog,1,0,4.024,0.001105
claude_opus,anthropic/claude-opus-5,motion_blur,1,430,bird,dog,dog,1,0,3.964,0.00108
claude_opus,anthropic/claude-opus-5,motion_blur,1,449,bird,bird,bird,1,1,4.059,0.000855
claude_opus,anthropic/claude-opus-5,motion_blur,1,448,bird,bird,bird,1,1,4.348,0.00123
claude_opus,anthropic/claude-opus-5,motion_blur,1,603,bird,bird,bird,1,1,2.307,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,1144,automobile,automobile,automobile,1,1,3.881,0.00078
claude_opus,anthropic/claude-opus-5,motion_blur,1,691,bird,bird,bird,1,1,2.125,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,655,bird,ship,ship,1,0,2.203,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,706,bird,bird,bird,1,1,2.235,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,498,bird,bird,bird,1,1,3.923,0.00103
claude_opus,anthropic/claude-opus-5,motion_blur,1,450,bird,dog,dog,1,0,4.687,0.00118
claude_opus,anthropic/claude-opus-5,motion_blur,1,559,bird,bird,bird,1,1,3.748,0.00078
claude_opus,anthropic/claude-opus-5,motion_blur,1,548,bird,bird,bird,1,1,3.98,0.000805
claude_opus,anthropic/claude-opus-5,motion_blur,1,537,bird,bird,bird,1,1,4.196,0.00143
claude_opus,anthropic/claude-opus-5,motion_blur,1,569,bird,bird,bird,1,1,3.455,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,592,bird,bird,bird,1,1,3.345,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,497,bird,bird,bird,1,1,5.211,0.00103
claude_opus,anthropic/claude-opus-5,motion_blur,1,821,bird,ship,ship,1,0,2.231,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,692,bird,bird,bird,1,1,3.526,0.001905
claude_opus,anthropic/claude-opus-5,motion_blur,1,564,bird,bird,bird,1,1,4.22,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,701,bird,bird,bird,1,1,3.653,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,563,bird,deer,deer,1,0,5.092,0.00183
claude_opus,anthropic/claude-opus-5,motion_blur,1,731,bird,bird,bird,1,1,3.735,0.000855
claude_opus,anthropic/claude-opus-5,motion_blur,1,740,bird,bird,bird,1,1,3.739,0.00113
claude_opus,anthropic/claude-opus-5,motion_blur,1,630,bird,bird,bird,1,1,4.456,0.00123
claude_opus,anthropic/claude-opus-5,motion_blur,1,748,bird,bird,bird,1,1,3.776,0.00073
claude_opus,anthropic/claude-opus-5,motion_blur,1,758,bird,bird,bird,1,1,3.675,0.00108
claude_opus,anthropic/claude-opus-5,motion_blur,1,674,bird,bird,bird,1,1,4.468,0.001205
claude_opus,anthropic/claude-opus-5,motion_blur,1,725,bird,ship,ship,1,0,4.258,0.001455
claude_opus,anthropic/claude-opus-5,motion_blur,1,623,bird,bird,bird,1,1,4.874,0.00228
claude_opus,anthropic/claude-opus-5,motion_blur,1,765,bird,bird,bird,1,1,3.751,0.000905
claude_opus,anthropic/claude-opus-5,motion_blur,1,813,bird,bird,bird,1,1,3.423,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,754,bird,bird,bird,1,1,4.041,0.00078
claude_opus,anthropic/claude-opus-5,motion_blur,1,775,bird,dog,dog,1,0,3.733,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,751,bird,bird,bird,1,1,4.191,0.00148
claude_opus,anthropic/claude-opus-5,motion_blur,1,799,bird,bird,bird,1,1,3.736,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,755,bird,bird,bird,1,1,4.241,0.00103
claude_opus,anthropic/claude-opus-5,motion_blur,1,833,bird,bird,bird,1,1,3.677,0.00098
claude_opus,anthropic/claude-opus-5,motion_blur,1,697,bird,frog,frog,1,0,5.228,0.00133
claude_opus,anthropic/claude-opus-5,motion_blur,1,832,bird,bird,bird,1,1,3.875,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,839,bird,bird,bird,1,1,3.69,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,776,bird,bird,bird,1,1,4.474,0.00133
claude_opus,anthropic/claude-opus-5,motion_blur,1,843,bird,bird,bird,1,1,3.99,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,837,bird,dog,dog,1,0,4.154,0.001455
claude_opus,anthropic/claude-opus-5,motion_blur,1,873,bird,bird,bird,1,1,3.901,0.000905
claude_opus,anthropic/claude-opus-5,motion_blur,1,931,bird,bird,bird,1,1,3.651,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,848,bird,airplane,airplane,1,0,4.155,0.00133
claude_opus,anthropic/claude-opus-5,motion_blur,1,933,bird,bird,bird,1,1,3.762,0.001755
claude_opus,anthropic/claude-opus-5,motion_blur,1,877,bird,bird,bird,1,1,3.92,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,935,bird,bird,bird,1,1,3.772,0.000805
claude_opus,anthropic/claude-opus-5,motion_blur,1,1126,bird,bird,bird,1,1,2.077,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,972,bird,bird,bird,1,1,3.668,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,1046,bird,bird,bird,1,1,3.022,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,1172,bird,bird,bird,1,1,2.136,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,1038,bird,bird,bird,1,1,3.61,0.00078
claude_opus,anthropic/claude-opus-5,motion_blur,1,900,bird,frog,frog,1,0,4.795,0.001355
claude_opus,anthropic/claude-opus-5,motion_blur,1,1240,bird,bird,bird,1,1,2.337,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,846,bird,bird,bird,1,1,5.22,0.00133
claude_opus,anthropic/claude-opus-5,motion_blur,1,988,bird,bird,bird,1,1,3.985,0.00108
claude_opus,anthropic/claude-opus-5,motion_blur,1,980,bird,dog,dog,1,0,4.487,0.002155
claude_opus,anthropic/claude-opus-5,motion_blur,1,618,bird,bird,bird,1,1,8.091,0.00133
claude_opus,anthropic/claude-opus-5,motion_blur,1,1051,bird,bird,bird,1,1,3.903,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,936,bird,bird,bird,1,1,5.041,0.001305
claude_opus,anthropic/claude-opus-5,motion_blur,1,1083,bird,frog,frog,1,0,3.879,0.001055
claude_opus,anthropic/claude-opus-5,motion_blur,1,1099,bird,bird,bird,1,1,3.773,0.000805
claude_opus,anthropic/claude-opus-5,motion_blur,1,1039,bird,bird,bird,1,1,4.533,0.001155
claude_opus,anthropic/claude-opus-5,motion_blur,1,1108,bird,bird,bird,1,1,3.909,0.001205
claude_opus,anthropic/claude-opus-5,motion_blur,1,1043,bird,horse,horse,1,0,4.649,0.001405
claude_opus,anthropic/claude-opus-5,motion_blur,1,1151,bird,bird,bird,1,1,3.549,0.00093
claude_opus,anthropic/claude-opus-5,motion_blur,1,1148,bird,bird,bird,1,1,3.921,0.00108
claude_opus,anthropic/claude-opus-5,motion_blur,1,1095,bird,deer,deer,1,0,4.302,0.001205
claude_opus,anthropic/claude-opus-5,motion_blur,1,1196,bird,bird,bird,1,1,3.741,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,1248,bird,airplane,airplane,1,0,3.655,0.00113
claude_opus,anthropic/claude-opus-5,motion_blur,1,1110,bird,bird,bird,1,1,4.497,0.000705
claude_opus,anthropic/claude-opus-5,motion_blur,1,1251,bird,bird,bird,1,1,3.644,0.00133
claude_opus,anthropic/claude-opus-5,motion_blur,1,1202,bird,bird,bird,1,1,4.089,0.001155
claude_opus,anthropic/claude-opus-5,motion_blur,1,1257,bird,bird,bird,1,1,3.452,0.000805
claude_opus,anthropic/claude-opus-5,motion_blur,1,1132,bird,bird,bird,1,1,4.594,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,1254,bird,airplane,airplane,1,0,3.808,0.000805
claude_opus,anthropic/claude-opus-5,motion_blur,1,1146,bird,bird,bird,1,1,4.587,0.00143
claude_opus,anthropic/claude-opus-5,motion_blur,1,1382,bird,bird,bird,1,1,2.31,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,1150,bird,horse,horse,1,0,4.837,0.001255
claude_opus,anthropic/claude-opus-5,motion_blur,1,1278,bird,bird,bird,1,1,3.582,0.00093
claude_opus,anthropic/claude-opus-5,motion_blur,1,1297,bird,bird,bird,1,1,3.811,0.000855
claude_opus,anthropic/claude-opus-5,motion_blur,1,8,cat,frog,frog,1,0,2.383,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,1277,bird,frog,frog,1,0,4.205,0.00133
claude_opus,anthropic/claude-opus-5,motion_blur,1,1374,bird,bird,bird,1,1,3.296,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,1307,bird,airplane,airplane,1,0,4.165,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,1325,bird,deer,deer,1,0,3.983,0.001155
claude_opus,anthropic/claude-opus-5,motion_blur,1,1330,bird,bird,bird,1,1,3.982,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,1352,bird,bird,bird,1,1,4.171,0.001105
claude_opus,anthropic/claude-opus-5,motion_blur,1,115,cat,cat,cat,1,1,2.124,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,1321,bird,bird,bird,1,1,4.511,0.00188
claude_opus,anthropic/claude-opus-5,motion_blur,1,121,cat,frog,frog,1,0,2.219,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,1367,bird,bird,bird,1,1,4.303,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,1392,bird,dog,dog,1,0,3.76,0.00083
claude_opus,anthropic/claude-opus-5,motion_blur,1,1356,bird,bird,bird,1,1,4.435,0.001355
claude_opus,anthropic/claude-opus-5,motion_blur,1,1348,bird,bird,bird,1,1,4.613,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,0,cat,cat,cat,1,1,3.798,0.001105
claude_opus,anthropic/claude-opus-5,motion_blur,1,46,cat,cat,cat,1,1,3.923,0.00148
claude_opus,anthropic/claude-opus-5,motion_blur,1,53,cat,dog,dog,1,0,3.795,0.000955
claude_opus,anthropic/claude-opus-5,motion_blur,1,1399,bird,bird,bird,1,1,4.412,0.00078
claude_opus,anthropic/claude-opus-5,motion_blur,1,1450,bird,bird,bird,1,1,4.411,0.00188
claude_opus,anthropic/claude-opus-5,motion_blur,1,61,cat,cat,cat,1,1,3.909,0.001155
claude_opus,anthropic/claude-opus-5,motion_blur,1,77,cat,cat,cat,1,1,3.743,0.000905
claude_opus,anthropic/claude-opus-5,motion_blur,1,78,cat,dog,dog,1,0,3.745,0.00093
claude_opus,anthropic/claude-opus-5,motion_blur,1,294,cat,cat,cat,1,1,2.038,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,63,cat,cat,cat,1,1,4.118,0.00098
claude_opus,anthropic/claude-opus-5,motion_blur,1,127,cat,cat,cat,1,1,3.521,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,91,cat,cat,cat,1,1,3.866,0.001155
claude_opus,anthropic/claude-opus-5,motion_blur,1,68,cat,dog,dog,1,0,4.22,0.00118
claude_opus,anthropic/claude-opus-5,motion_blur,1,143,cat,cat,cat,1,1,3.549,0.000905
claude_opus,anthropic/claude-opus-5,motion_blur,1,332,cat,cat,cat,1,1,2.307,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,106,cat,cat,cat,1,1,4.318,0.00153
claude_opus,anthropic/claude-opus-5,motion_blur,1,224,cat,cat,cat,1,1,3.56,0.000905
claude_opus,anthropic/claude-opus-5,motion_blur,1,184,cat,cat,cat,1,1,3.752,0.00098
claude_opus,anthropic/claude-opus-5,motion_blur,1,205,cat,cat,cat,1,1,3.712,0.000705
claude_opus,anthropic/claude-opus-5,motion_blur,1,187,cat,cat,cat,1,1,3.784,0.00093
claude_opus,anthropic/claude-opus-5,motion_blur,1,336,cat,cat,cat,1,1,2.315,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,251,cat,cat,cat,1,1,3.804,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,176,cat,cat,cat,1,1,4.109,0.00093
claude_opus,anthropic/claude-opus-5,motion_blur,1,256,cat,cat,cat,1,1,3.923,0.001355
claude_opus,anthropic/claude-opus-5,motion_blur,1,273,cat,cat,cat,1,1,3.791,0.000905
claude_opus,anthropic/claude-opus-5,motion_blur,1,271,cat,cat,cat,1,1,4.202,0.001655
claude_opus,anthropic/claude-opus-5,motion_blur,1,103,cat,cat,cat,1,1,5.601,0.001255
claude_opus,anthropic/claude-opus-5,motion_blur,1,464,cat,cat,cat,1,1,2.195,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,302,cat,dog,dog,1,0,3.825,0.00118
claude_opus,anthropic/claude-opus-5,motion_blur,1,277,cat,cat,cat,1,1,4.184,0.001105
claude_opus,anthropic/claude-opus-5,motion_blur,1,279,cat,cat,cat,1,1,4.174,0.000705
claude_opus,anthropic/claude-opus-5,motion_blur,1,245,cat,bird,bird,1,0,4.903,0.001805
claude_opus,anthropic/claude-opus-5,motion_blur,1,320,cat,cat,cat,1,1,3.848,0.001155
claude_opus,anthropic/claude-opus-5,motion_blur,1,399,cat,cat,cat,1,1,3.163,0.000755
claude_opus,anthropic/claude-opus-5,motion_blur,1,323,cat,cat,cat,1,1,3.938,0.00103
claude_opus,anthropic/claude-opus-5,motion_blur,1,367,cat,cat,cat,1,1,3.528,0.00093
claude_opus,anthropic/claude-opus-5,motion_blur,1,599,cat,cat,cat,1,1,2.12,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,356,cat,cat,cat,1,1,4.179,0.00148
claude_opus,anthropic/claude-opus-5,motion_blur,1,397,cat,cat,cat,1,1,4.106,0.00088
claude_opus,anthropic/claude-opus-5,motion_blur,1,418,cat,cat,cat,1,1,3.947,0.001105
claude_opus,anthropic/claude-opus-5,motion_blur,1,608,cat,cat,cat,1,1,2.295,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,432,cat,cat,cat,1,1,4.152,0.001555
claude_opus,anthropic/claude-opus-5,motion_blur,1,671,cat,ship,ship,1,0,2.184,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,1,453,cat,cat,cat,1,1,3.644,0.001005
claude_opus,anthropic/claude-opus-5,motion_blur,1,434,cat,cat,cat,1,1,3.999,0.000905
