model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
grok,x-ai/grok-4.3,glass_blur,1,269,airplane,ship,ship,1,0,0.621,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,269,airplane,airplane,airplane,1,1,0.728,0.000172
kimi,moonshotai/kimi-k3,glass_blur,1,244,airplane,airplane,airplane,1,1,4.841,0.000399
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,269,airplane,airplane,airplane,1,1,1.047,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,264,airplane,ship,ship,1,0,2.314,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,276,airplane,ship,ship,1,0,0.774,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,269,airplane,airplane,airplane,1,1,1.406,0.0002845
grok,x-ai/grok-4.3,glass_blur,1,276,airplane,ship,ship,1,0,0.615,0.00015685
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,276,airplane,airplane,airplane,1,1,1.183,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,276,airplane,ship,ship,1,0,0.969,1.6e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,276,airplane,ship,ship,1,0,1.412,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,1,258,airplane,truck,truck,1,0,4.393,0.001355
claude_opus,anthropic/claude-opus-5,glass_blur,1,257,airplane,frog,frog,1,0,5.217,0.00223
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,269,airplane,airplane,airplane,1,1,2.289,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,1,276,airplane,airplane,airplane,1,1,1.239,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,269,airplane,bird,bird,1,0,2.76,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,281,airplane,bird,bird,1,0,0.773,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,276,airplane,horse,horse,1,0,2.222,0.000202
grok,x-ai/grok-4.3,glass_blur,1,281,airplane,frog,frog,1,0,0.63,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,264,airplane,ship,ship,1,0,4.251,0.00123
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,281,airplane,frog,frog,1,0,0.833,1.6e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,281,airplane,frog,frog,1,0,1.147,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,281,airplane,airplane,airplane,1,1,1.687,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,284,airplane,horse,horse,1,0,0.858,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,269,airplane,bird,bird,1,0,4.057,0.001055
gemini,google/gemini-3.1-flash-lite,glass_blur,1,281,airplane,airplane,airplane,1,1,1.469,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,284,airplane,airplane,airplane,1,1,1.013,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,284,airplane,ship,ship,1,0,0.928,1.6e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,284,airplane,frog,frog,1,0,1.059,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,281,airplane,frog,frog,1,0,2.385,0.000202
grok,x-ai/grok-4.3,glass_blur,1,284,airplane,ship,ship,1,0,0.552,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,284,airplane,frog,frog,1,0,1.434,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,287,airplane,ship,ship,1,0,0.958,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,1,284,airplane,ship,ship,1,0,1.224,0.0003306
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,287,airplane,ship,ship,1,0,0.709,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,1,255,airplane,ship,ship,1,0,8.022,0.000384
kimi,moonshotai/kimi-k3,glass_blur,1,257,airplane,airplane,airplane,1,1,7.285,0.000399
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,287,airplane,ship,ship,1,0,0.97,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,284,airplane,frog,frog,1,0,2.414,0.000202
grok,x-ai/grok-4.3,glass_blur,1,287,airplane,ship,ship,1,0,0.585,0.00015685
gemini,google/gemini-3.1-flash-lite,glass_blur,1,287,airplane,ship,ship,1,0,1.334,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,1,281,airplane,automobile,automobile,1,0,4.137,0.001705
claude_opus,anthropic/claude-opus-5,glass_blur,1,276,airplane,deer,deer,1,0,5.153,0.002205
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,297,airplane,airplane,airplane,1,1,0.814,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,297,airplane,airplane,airplane,1,1,0.884,0.000172
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,287,airplane,airplane,airplane,1,1,2.05,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,287,airplane,ship,ship,1,0,2.444,0.000202
grok,x-ai/grok-4.3,glass_blur,1,297,airplane,frog,frog,1,0,0.741,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,297,airplane,airplane,airplane,1,1,1.447,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,1,284,airplane,ship,ship,1,0,3.984,0.001605
gemini,google/gemini-3.1-flash-lite,glass_blur,1,297,airplane,airplane,airplane,1,1,1.287,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,297,airplane,bird,bird,1,0,1.615,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,298,airplane,bird,bird,1,0,0.846,8.2e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,298,airplane,airplane,airplane,1,1,0.65,1.72e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,298,airplane,airplane,airplane,1,1,0.996,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,297,airplane,bird,bird,1,0,2.301,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,298,airplane,airplane,airplane,1,1,1.107,0.000172
grok,x-ai/grok-4.3,glass_blur,1,298,airplane,ship,ship,1,0,0.788,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,298,airplane,airplane,airplane,1,1,1.391,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,313,airplane,bird,bird,1,0,0.946,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,313,airplane,bird,bird,1,0,1.098,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,298,airplane,airplane,airplane,1,1,2.545,0.000212
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,313,airplane,deer,deer,1,0,1.082,1.72e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,313,airplane,bird,bird,1,0,1.316,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,1,287,airplane,bird,bird,1,0,4.946,0.00208
kimi,moonshotai/kimi-k3,glass_blur,1,264,airplane,airplane,airplane,1,1,9.053,0.000399
claude_opus,anthropic/claude-opus-5,glass_blur,1,297,airplane,airplane,airplane,1,1,3.948,0.001055
grok,x-ai/grok-4.3,glass_blur,1,313,airplane,bird,bird,1,0,1.037,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,1,281,airplane,airplane,airplane,1,1,6.762,0.000399
gemini,google/gemini-3.1-flash-lite,glass_blur,1,313,airplane,airplane,airplane,1,1,1.785,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,313,airplane,airplane,airplane,1,1,2.399,0.000212
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,315,airplane,ship,ship,1,0,0.869,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,298,airplane,airplane,airplane,1,1,3.581,0.00088
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,315,airplane,bird,bird,1,0,0.789,0.00016
grok,x-ai/grok-4.3,glass_blur,1,315,airplane,ship,ship,1,0,0.633,0.00015685
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,315,airplane,bird,bird,1,0,0.981,0.00015
kimi,moonshotai/kimi-k3,glass_blur,1,258,airplane,ship,ship,1,0,11.205,0.0003306
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,315,airplane,bird,bird,1,0,1.236,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,315,airplane,airplane,airplane,1,1,1.191,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,338,airplane,dog,dog,1,0,0.857,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,338,airplane,airplane,airplane,1,1,0.923,0.00016
grok,x-ai/grok-4.3,glass_blur,1,338,airplane,ship,ship,1,0,0.572,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,338,airplane,airplane,airplane,1,1,0.996,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,315,airplane,frog,frog,1,0,2.312,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,338,airplane,airplane,airplane,1,1,1.23,0.000172
gemini,google/gemini-3.1-flash-lite,glass_blur,1,338,airplane,airplane,airplane,1,1,1.279,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,352,airplane,horse,horse,1,0,0.798,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,352,airplane,airplane,airplane,1,1,0.925,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,338,airplane,bird,bird,1,0,2.19,0.000202
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,352,airplane,ship,ship,1,0,0.726,1.6e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,313,airplane,bird,bird,1,0,4.756,0.00188
grok,x-ai/grok-4.3,glass_blur,1,352,airplane,ship,ship,1,0,0.717,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,1,269,airplane,bird,bird,1,0,11.335,0.0003306
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,352,airplane,ship,ship,1,0,1.162,0.00016
kimi,moonshotai/kimi-k3,glass_blur,1,287,airplane,ship,ship,1,0,7.056,0.000384
gemini,google/gemini-3.1-flash-lite,glass_blur,1,352,airplane,ship,ship,1,0,1.418,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,1,315,airplane,bird,bird,1,0,3.999,0.00098
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,359,airplane,ship,ship,1,0,0.783,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,1,276,airplane,airplane,airplane,1,1,10.884,0.000399
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,359,airplane,ship,ship,1,0,0.872,0.00015
grok,x-ai/grok-4.3,glass_blur,1,359,airplane,ship,ship,1,0,0.538,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,359,airplane,airplane,airplane,1,1,1.116,1.72e-05
kimi,moonshotai/kimi-k3,glass_blur,1,359,airplane,airplane,airplane,1,1,0.808,0.00034485
gemini,google/gemini-3.1-flash-lite,glass_blur,1,359,airplane,bird,bird,1,0,1.401,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,376,airplane,bird,bird,1,0,0.757,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,352,airplane,ship,ship,1,0,3.008,0.000202
kimi,moonshotai/kimi-k3,glass_blur,1,298,airplane,airplane,airplane,1,1,6.511,0.000399
kimi,moonshotai/kimi-k3,glass_blur,1,313,airplane,airplane,airplane,1,1,5.26,0.000399
kimi,moonshotai/kimi-k3,glass_blur,1,297,airplane,airplane,airplane,1,1,7.516,0.000399
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,376,airplane,airplane,airplane,1,1,0.892,0.00016
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,376,airplane,frog,frog,1,0,0.816,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,376,airplane,deer,deer,1,0,0.741,1.72e-05
grok,x-ai/grok-4.3,glass_blur,1,376,airplane,ship,ship,1,0,0.62,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,359,airplane,ship,ship,1,0,2.446,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,378,airplane,bird,bird,1,0,0.805,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,359,airplane,airplane,airplane,1,1,2.657,0.000212
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,378,airplane,frog,frog,1,0,0.76,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,376,airplane,deer,deer,1,0,1.183,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,1,338,airplane,bird,bird,1,0,5.054,0.00148
grok,x-ai/grok-4.3,glass_blur,1,378,airplane,ship,ship,1,0,0.59,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,1,338,airplane,airplane,airplane,1,1,4.437,0.000399
kimi,moonshotai/kimi-k3,glass_blur,1,352,airplane,ship,ship,1,0,3.408,0.000384
kimi,moonshotai/kimi-k3,glass_blur,1,315,airplane,ship,ship,1,0,5.323,0.000384
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,378,airplane,frog,frog,1,0,1.179,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,1,352,airplane,ship,ship,1,0,4.516,0.00143
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,378,airplane,airplane,airplane,1,1,1.413,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,376,airplane,frog,frog,1,0,2.412,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,382,airplane,bird,bird,1,0,0.773,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,378,airplane,frog,frog,1,0,1.4,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,382,airplane,frog,frog,1,0,0.783,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,382,airplane,bird,bird,1,0,1.021,0.00015
grok,x-ai/grok-4.3,glass_blur,1,382,airplane,bird,bird,1,0,0.821,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,398,airplane,airplane,airplane,1,1,0.79,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,382,airplane,airplane,airplane,1,1,1.214,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,398,airplane,airplane,airplane,1,1,0.741,1.72e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,398,airplane,ship,ship,1,0,0.818,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,382,airplane,bird,bird,1,0,1.404,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,378,airplane,dog,dog,1,0,2.57,0.000202
grok,x-ai/grok-4.3,glass_blur,1,398,airplane,ship,ship,1,0,0.65,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,1,398,airplane,dog,dog,1,0,0.871,0.0003306
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,382,airplane,ship,ship,1,0,2.266,0.000202
claude_opus,anthropic/claude-opus-5,glass_blur,1,359,airplane,horse,horse,1,0,5.042,0.002655
claude_opus,anthropic/claude-opus-5,glass_blur,1,376,airplane,bird,bird,1,0,4.345,0.00108
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,406,airplane,airplane,airplane,1,1,0.862,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,398,airplane,ship,ship,1,0,1.622,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,406,airplane,airplane,airplane,1,1,0.922,0.000172
grok,x-ai/grok-4.3,glass_blur,1,406,airplane,ship,ship,1,0,0.58,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,406,airplane,airplane,airplane,1,1,1.091,1.72e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,406,airplane,airplane,airplane,1,1,1.243,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,398,airplane,horse,horse,1,0,2.482,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,1,406,airplane,airplane,airplane,1,1,1.309,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,416,airplane,bird,bird,1,0,0.79,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,1,406,airplane,airplane,airplane,1,1,1.023,0.00034485
grok,x-ai/grok-4.3,glass_blur,1,416,airplane,bird,bird,1,0,0.573,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,416,airplane,frog,frog,1,0,0.988,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,1,378,airplane,frog,frog,1,0,4.583,0.000955
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,416,airplane,deer,deer,1,0,1.093,1.72e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,416,airplane,bird,bird,1,0,1.277,0.00015
kimi,moonshotai/kimi-k3,glass_blur,1,416,airplane,dog,dog,1,0,1.003,0.0003306
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,406,airplane,airplane,airplane,1,1,2.489,0.000212
gemini,google/gemini-3.1-flash-lite,glass_blur,1,416,airplane,airplane,airplane,1,1,1.284,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,422,airplane,ship,ship,1,0,0.812,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,1,378,airplane,ship,ship,1,0,4.266,0.000384
grok,x-ai/grok-4.3,glass_blur,1,422,airplane,ship,ship,1,0,0.538,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,422,airplane,bird,bird,1,0,0.813,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,422,airplane,airplane,airplane,1,1,0.998,1.72e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,398,airplane,airplane,airplane,1,1,4.29,0.00108
claude_opus,anthropic/claude-opus-5,glass_blur,1,406,airplane,airplane,airplane,1,1,3.427,0.00093
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,422,airplane,airplane,airplane,1,1,1.333,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,398,airplane,airplane,airplane,1,1,4.237,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,423,airplane,airplane,airplane,1,1,0.822,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,416,airplane,frog,frog,1,0,2.49,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,1,422,airplane,airplane,airplane,1,1,1.353,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,423,airplane,airplane,airplane,1,1,1.001,0.00016
grok,x-ai/grok-4.3,glass_blur,1,423,airplane,ship,ship,1,0,0.61,0.00015685
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,423,airplane,bird,bird,1,0,0.918,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,422,airplane,ship,ship,1,0,2.316,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,423,airplane,airplane,airplane,1,1,1.312,0.000172
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,428,airplane,bird,bird,1,0,0.857,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,416,airplane,frog,frog,1,0,3.7,0.000955
grok,x-ai/grok-4.3,glass_blur,1,428,airplane,frog,frog,1,0,0.77,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,382,airplane,bird,bird,1,0,6.16,0.002105
kimi,moonshotai/kimi-k3,glass_blur,1,422,airplane,airplane,airplane,1,1,2.098,0.00034485
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,428,airplane,horse,horse,1,0,1.238,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,423,airplane,airplane,airplane,1,1,2.431,0.000212
gemini,google/gemini-3.1-flash-lite,glass_blur,1,423,airplane,airplane,airplane,1,1,1.852,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,428,airplane,frog,frog,1,0,1.329,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,428,airplane,deer,deer,1,0,1.287,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,1,376,airplane,airplane,airplane,1,1,7.714,0.000399
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,428,airplane,frog,frog,1,0,1.743,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,447,airplane,airplane,airplane,1,1,0.899,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,422,airplane,airplane,airplane,1,1,3.931,0.000955
grok,x-ai/grok-4.3,glass_blur,1,447,airplane,frog,frog,1,0,0.566,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,1,382,airplane,bird,bird,1,0,6.702,0.000384
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,447,airplane,airplane,airplane,1,1,0.994,0.000172
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,428,airplane,bird,bird,1,0,2.388,0.000202
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,447,airplane,bird,bird,1,0,1.281,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,447,airplane,airplane,airplane,1,1,1.29,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,473,airplane,ship,ship,1,0,0.808,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,1,428,airplane,frog,frog,1,0,2.018,0.0003306
grok,x-ai/grok-4.3,glass_blur,1,473,airplane,ship,ship,1,0,0.571,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,1,423,airplane,airplane,airplane,1,1,3.611,0.00103
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,473,airplane,airplane,airplane,1,1,1.052,0.000172
kimi,moonshotai/kimi-k3,glass_blur,1,473,airplane,ship,ship,1,0,1.059,0.0003306
gemini,google/gemini-3.1-flash-lite,glass_blur,1,473,airplane,ship,ship,1,0,1.211,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,447,airplane,airplane,airplane,1,1,2.47,0.000212
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,473,airplane,ship,ship,1,0,1.281,1.6e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,477,airplane,airplane,airplane,1,1,0.71,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,477,airplane,bird,bird,1,0,0.875,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,473,airplane,airplane,airplane,1,1,1.768,0.00016
grok,x-ai/grok-4.3,glass_blur,1,477,airplane,ship,ship,1,0,0.676,0.00015685
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,477,airplane,frog,frog,1,0,1.208,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,473,airplane,ship,ship,1,0,2.406,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,1,477,airplane,frog,frog,1,0,1.362,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,1,477,airplane,airplane,airplane,1,1,0.926,0.00034485
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,477,airplane,airplane,airplane,1,1,1.561,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,489,airplane,airplane,airplane,1,1,1.002,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,1,447,airplane,airplane,airplane,1,1,2.792,0.00034485
grok,x-ai/grok-4.3,glass_blur,1,489,airplane,ship,ship,1,0,0.586,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,489,airplane,frog,frog,1,0,1.151,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,477,airplane,bird,bird,1,0,2.116,0.000202
kimi,moonshotai/kimi-k3,glass_blur,1,489,airplane,airplane,airplane,1,1,0.567,0.00034485
claude_opus,anthropic/claude-opus-5,glass_blur,1,447,airplane,airplane,airplane,1,1,3.94,0.00093
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,489,airplane,airplane,airplane,1,1,1.269,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,447,airplane,airplane,airplane,1,1,3.656,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,489,airplane,airplane,airplane,1,1,1.159,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,491,airplane,bird,bird,1,0,0.806,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,1,423,airplane,airplane,airplane,1,1,5.189,0.000399
claude_opus,anthropic/claude-opus-5,glass_blur,1,428,airplane,deer,deer,1,0,5.159,0.001955
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,491,airplane,bird,bird,1,0,0.734,0.00016
grok,x-ai/grok-4.3,glass_blur,1,491,airplane,ship,ship,1,0,0.593,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,489,airplane,airplane,airplane,1,1,1.521,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,1,473,airplane,ship,ship,1,0,3.834,0.001005
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,491,airplane,bird,bird,1,0,0.966,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,1,489,airplane,airplane,airplane,1,1,2.269,0.000212
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,496,airplane,bird,bird,1,0,0.81,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,496,airplane,airplane,airplane,1,1,0.806,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,1,491,airplane,airplane,airplane,1,1,1.274,0.00016
grok,x-ai/grok-4.3,glass_blur,1,496,airplane,ship,ship,1,0,0.67,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,491,airplane,airplane,airplane,1,1,1.247,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,1,491,airplane,cat,cat,1,0,1.219,0.0003306
gpt_terra,openai/gpt-5.6-terra,glass_blur,1,496,airplane,frog,frog,1,0,1.01,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,1,496,airplane,frog,frog,1,0,1.19,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,1,499,airplane,bird,bird,1,0,0.815,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,1,496,airplane,airplane,airplane,1,1,1.311,0.0002845
